row_index,row_key,domain,classification,match_level,evidence_count,matched_ledger_ids,txn_id,sequence,tx_date,create_date,use_date,amount,abs_amount,account_name,name,memo,txn_type,description,payroll_hits,asset_hits,row_tokens
48875,15635,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,953;17684,15635,0,2025-06-09,2025-08-20,2025-06-09,-1900.0,1900.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
48880,14662,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,957;17691,14662,0,2025-06-10,2025-08-20,2025-06-10,-174.02,174.02,0228362 CIBC checking account,,SHELL FLYING J PURCHASE516116479813;4506*********534;Point of Sale - Interac,Expense,,,purchase,0228362;4506;534;account;checking;cibc;expense;flying;interac;point;purchase516116479813;sale;shell
48889,15673,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,956;17688,15673,0,2025-06-10,2025-08-20,2025-06-10,-303.25,303.25,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
48894,15748,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,957;17691,15748,0,2025-06-10,2025-08-20,2025-06-10,-174.02,174.02,3648117 CIBC Business Deposit account,Flying J,,Credit Card Expense,,,bus,3648117;account;business;cibc;credit;deposit;expense;flying
48916,15632,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,958;17694,15632,0,2025-06-11,2025-08-20,2025-06-11,-100.0,100.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
48919,15634,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,960;17692,15634,0,2025-06-11,2025-08-20,2025-06-11,-50.0,50.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
48937,15636,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,964;17697,15636,0,2025-06-13,2025-08-20,2025-06-13,-200.0,200.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
48963,15622,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,970;17703,15622,0,2025-06-16,2025-08-20,2025-06-16,-17.31,17.31,3648117 CIBC Business Deposit account,Canadian Tire,,Expense,,,bus,3648117;account;business;canadian;cibc;deposit;expense;tire
48966,15637,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,972;17701,15637,0,2025-06-16,2025-08-20,2025-06-16,-850.0,850.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
48969,15654,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,969;17707,15654,0,2025-06-16,2025-08-20,2025-06-16,-360.0,360.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
48972,15658,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,967;17704,15658,0,2025-06-16,2025-08-20,2025-06-16,-1500.0,1500.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
48975,15688,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,966;17699,15688,0,2025-06-16,2025-08-20,2025-06-16,-50.0,50.0,3648117 CIBC Business Deposit account,Co-op Gas,,Credit Card Expense,,,bus,3648117;account;business;cibc;credit;deposit;expense;gas
48996,15666,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,974;17708,15666,0,2025-06-17,2025-08-20,2025-06-17,-120.0,120.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
48999,15724,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,973;17709,15724,0,2025-06-17,2025-08-20,2025-06-17,2200.0,2200.0,3648117 CIBC Business Deposit account,David Richard,,Credit Card Credit,,,bus,3648117;account;business;cibc;credit;david;deposit;richard
49016,15679,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,975;17713,15679,0,2025-06-20,2025-08-20,2025-06-20,-41.0,41.0,3648117 CIBC Business Deposit account,Co-op Gas,,Credit Card Expense,,,bus,3648117;account;business;cibc;credit;deposit;expense;gas
49054,15638,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,3,988;6447;17720,15638,0,2025-06-23,2025-08-20,2025-06-23,-100.0,100.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
49057,15659,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,986;17726,15659,0,2025-06-23,2025-08-20,2025-06-23,-120.0,120.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
49060,15660,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,987;17718,15660,0,2025-06-23,2025-08-20,2025-06-23,-300.0,300.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
49063,15686,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,978;17725,15686,0,2025-06-23,2025-08-20,2025-06-23,-134.01,134.01,3648117 CIBC Business Deposit account,Co-op Gas,,Credit Card Expense,,,bus,3648117;account;business;cibc;credit;deposit;expense;gas
49068,15720,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,3,983;17282;17724,15720,0,2025-06-23,2025-08-20,2025-06-23,-609.74,609.74,3648117 CIBC Business Deposit account,David Richard,,Expense,,,bus,3648117;account;business;cibc;david;deposit;expense;richard
49071,15732,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,988;17720,15732,0,2025-06-23,2025-08-20,2025-06-23,-100.0,100.0,3648117 CIBC Business Deposit account,,,Transfer,,,bus,3648117;account;business;cibc;deposit
49083,15639,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,989;17728,15639,0,2025-06-24,2025-08-20,2025-06-24,-300.0,300.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
49101,15620,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,991;17733,15620,0,2025-06-25,2025-08-20,2025-06-25,-57.74,57.74,3648117 CIBC Business Deposit account,Canadian Tire,,Expense,,,bus,3648117;account;business;canadian;cibc;deposit;expense;tire
49104,15621,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,990;17732,15621,0,2025-06-25,2025-08-20,2025-06-25,-382.1,382.1,3648117 CIBC Business Deposit account,Canadian Tire,,Expense,,,bus,3648117;account;business;canadian;cibc;deposit;expense;tire
49107,15626,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,993;17731,15626,0,2025-06-25,2025-08-20,2025-06-25,26.31,26.31,3648117 CIBC Business Deposit account,Canadian Tire,,Credit Card Credit,,,bus,3648117;account;business;canadian;cibc;credit;deposit;tire
49110,15692,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,992;17730,15692,0,2025-06-25,2025-08-20,2025-06-25,-200.0,200.0,3648117 CIBC Business Deposit account,,,Transfer,,,bus,3648117;account;business;cibc;deposit
49112,15703,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,992;17730,15703,0,2025-06-25,2025-08-20,2025-06-25,-200.0,200.0,3648117 CIBC Business Deposit account,,,Transfer,,,bus,3648117;account;business;cibc;deposit
49116,15731,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,992;17730,15731,0,2025-06-25,2025-08-20,2025-06-25,-200.0,200.0,3648117 CIBC Business Deposit account,,,Transfer,,,bus,3648117;account;business;cibc;deposit
49118,15736,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,992;17730,15736,0,2025-06-25,2025-08-20,2025-06-25,-200.0,200.0,3648117 CIBC Business Deposit account,,,Transfer,,,bus,3648117;account;business;cibc;deposit
49128,15623,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,994;17740,15623,0,2025-06-26,2025-08-20,2025-06-26,-46.6,46.6,3648117 CIBC Business Deposit account,Canadian Tire,,Expense,,,bus,3648117;account;business;canadian;cibc;deposit;expense;tire
49131,15684,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,995;17739,15684,0,2025-06-26,2025-08-20,2025-06-26,-86.0,86.0,3648117 CIBC Business Deposit account,Co-op Gas,,Credit Card Expense,,,bus,3648117;account;business;cibc;credit;deposit;expense;gas
49134,14711,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,996;17742,14711,0,2025-06-27,2025-08-20,2025-06-27,-8.39,8.39,0228362 CIBC checking account,Esso,STAMPEDE ESSO # PURCHASE517809406348;4506*********534;Point of Sale - Interac,Expense,,,purchase,0228362;4506;534;account;checking;cibc;esso;expense;interac;point;purchase517809406348;sale;stampede
49139,15693,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,998;17741,15693,0,2025-06-27,2025-08-20,2025-06-27,-200.0,200.0,3648117 CIBC Business Deposit account,,,Transfer,,,bus,3648117;account;business;cibc;deposit
49143,15743,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,996;17742,15743,0,2025-06-27,2025-08-20,2025-06-27,-8.39,8.39,3648117 CIBC Business Deposit account,Esso,,Credit Card Expense,,,bus,3648117;account;business;cibc;credit;deposit;esso;expense
49165,15661,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1004;17752,15661,0,2025-06-30,2025-08-20,2025-06-30,-1900.0,1900.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
49168,15687,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,999;17747,15687,0,2025-06-30,2025-08-20,2025-06-30,-75.0,75.0,3648117 CIBC Business Deposit account,Co-op Gas,,Credit Card Expense,,,bus,3648117;account;business;cibc;credit;deposit;expense;gas
49180,15715,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1003;17744,15715,0,2025-06-30,2025-08-20,2025-06-30,-20.0,20.0,3648117 CIBC Business Deposit account,Bank Charges & Interest,,Credit Card Expense,,,bus,3648117;account;business;charges;cibc;credit;deposit;expense;interest
49183,15721,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,3,1002;17285;17746,15721,0,2025-06-30,2025-08-20,2025-06-30,-5.0,5.0,3648117 CIBC Business Deposit account,David Richard,,Expense,,,bus,3648117;account;business;cibc;david;deposit;expense;richard
49186,15723,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1001;17754,15723,0,2025-06-30,2025-08-20,2025-06-30,3000.0,3000.0,3648117 CIBC Business Deposit account,David Richard,,Credit Card Credit,,,bus,3648117;account;business;cibc;credit;david;deposit;richard
49194,15817,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1002;17746,15817,0,2025-06-30,2025-08-20,2025-06-30,-5.0,5.0,3648117 CIBC Business Deposit account,Bank Charges & Interest,,Credit Card Expense,,,bus,3648117;account;business;charges;cibc;credit;deposit;expense;interest
49200,15631,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1005;17757,15631,0,2025-07-02,2025-08-20,2025-07-02,-950.0,950.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
49214,14676,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1010;17764,14676,0,2025-07-07,2025-08-20,2025-07-07,-104.04,104.04,0228362 CIBC checking account,,SHELL FLYING J PURCHASE518609411098;4506*********534;Point of Sale - Interac,Expense,,,purchase,0228362;4506;534;account;checking;cibc;expense;flying;interac;point;purchase518609411098;sale;shell
49225,15640,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1007;17763,15640,0,2025-07-07,2025-08-20,2025-07-07,-180.0,180.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
49228,15683,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1008;17767,15683,0,2025-07-07,2025-08-20,2025-07-07,-100.0,100.0,3648117 CIBC Business Deposit account,Co-op Gas,,Credit Card Expense,,,bus,3648117;account;business;cibc;credit;deposit;expense;gas
49231,15704,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1008;17767,15704,0,2025-07-07,2025-08-20,2025-07-07,-100.0,100.0,3648117 CIBC Business Deposit account,,,Transfer,,,bus,3648117;account;business;cibc;deposit
49235,15729,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1009;17761,15729,0,2025-07-07,2025-08-20,2025-07-07,-200.0,200.0,3648117 CIBC Business Deposit account,,,Transfer,,,bus,3648117;account;business;cibc;deposit
49239,15744,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1010;17764,15744,0,2025-07-07,2025-08-20,2025-07-07,-104.04,104.04,3648117 CIBC Business Deposit account,Flying J,,Credit Card Expense,,,bus,3648117;account;business;cibc;credit;deposit;expense;flying
49250,15662,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1012;17770,15662,0,2025-07-08,2025-08-20,2025-07-08,-600.0,600.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
49253,15685,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1011;17769,15685,0,2025-07-08,2025-08-20,2025-07-08,-94.0,94.0,3648117 CIBC Business Deposit account,Co-op Gas,,Credit Card Expense,,,bus,3648117;account;business;cibc;credit;deposit;expense;gas
49259,15641,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1013;17771,15641,0,2025-07-09,2025-08-20,2025-07-09,-200.0,200.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
49276,14675,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1019;17782,14675,0,2025-07-14,2025-08-20,2025-07-14,-91.0,91.0,0228362 CIBC checking account,,SHELL FLYING J PURCHASE519309368800;4506*********534;Point of Sale - Interac,Expense,,,purchase,0228362;4506;534;account;checking;cibc;expense;flying;interac;point;purchase519309368800;sale;shell
49282,14701,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,4,1016;1023;15490;17777,14701,0,2025-07-14,2025-08-20,2025-07-14,-100.0,100.0,0228362 CIBC checking account,Esso,ESSO 7-ELEVEN 3 PURCHASE519405417914;4506*********534;Point of Sale - Interac,Expense,,,purchase,0228362;4506;534;account;checking;cibc;eleven;esso;expense;interac;point;purchase519405417914;sale
49299,15625,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1017;17786,15625,0,2025-07-14,2025-08-20,2025-07-14,-56.65,56.65,3648117 CIBC Business Deposit account,Canadian Tire,,Expense,,,bus,3648117;account;business;canadian;cibc;deposit;expense;tire
49302,15642,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1021;17784,15642,0,2025-07-14,2025-08-20,2025-07-14,-600.0,600.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
49305,15643,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1020;17783,15643,0,2025-07-14,2025-08-20,2025-07-14,-3000.0,3000.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
49308,15667,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1018;17781,15667,0,2025-07-14,2025-08-20,2025-07-14,-123.5,123.5,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
49311,15698,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,3,1016;1023;17777,15698,0,2025-07-14,2025-08-20,2025-07-14,-100.0,100.0,3648117 CIBC Business Deposit account,,,Transfer,,,bus,3648117;account;business;cibc;deposit
49315,15727,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,3,1016;1023;17777,15727,0,2025-07-14,2025-08-20,2025-07-14,-100.0,100.0,3648117 CIBC Business Deposit account,,,Transfer,,,bus,3648117;account;business;cibc;deposit
49317,15747,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1019;17782,15747,0,2025-07-14,2025-08-20,2025-07-14,-91.0,91.0,3648117 CIBC Business Deposit account,Flying J,,Credit Card Expense,,,bus,3648117;account;business;cibc;credit;deposit;expense;flying
49330,15663,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1024;17787,15663,0,2025-07-15,2025-08-20,2025-07-15,-2400.0,2400.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
49364,15668,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1026;17796,15668,0,2025-07-21,2025-08-20,2025-07-21,-143.0,143.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
49367,15681,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1030;17799,15681,0,2025-07-21,2025-08-20,2025-07-21,-127.02,127.02,3648117 CIBC Business Deposit account,Co-op Gas,,Credit Card Expense,,,bus,3648117;account;business;cibc;credit;deposit;expense;gas
49370,15717,ASSET,NEEDS_REVIEW_AMBIGUOUS,L1_MULTI,3,16082;21643;39166,15717,0,2025-07-21,2025-08-20,2025-07-21,-3000.0,3000.0,3648117 CIBC Business Deposit account,CMB Insurance,,Credit Card Expense,,,bus,3648117;account;business;cibc;cmb;credit;deposit;expense;insurance
49373,15722,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,4,1029;17288;17794;17795,15722,0,2025-07-21,2025-08-20,2025-07-21,3000.0,3000.0,3648117 CIBC Business Deposit account,David Richard,,Credit Card Credit,,,bus,3648117;account;business;cibc;credit;david;deposit;richard
49389,15644,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1033;17800,15644,0,2025-07-22,2025-08-20,2025-07-22,-100.0,100.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
49409,15669,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1036;17803,15669,0,2025-07-23,2025-08-20,2025-07-23,-203.5,203.5,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
49425,15645,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1038;17808,15645,0,2025-07-24,2025-08-20,2025-07-24,-720.0,720.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
49443,15619,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1040;17815,15619,0,2025-07-25,2025-08-20,2025-07-25,-80.35,80.35,3648117 CIBC Business Deposit account,Canadian Tire,,Expense,,,bus,3648117;account;business;canadian;cibc;deposit;expense;tire
49446,15670,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1042;17816,15670,0,2025-07-25,2025-08-20,2025-07-25,-243.5,243.5,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
49449,15671,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1043;17809,15671,0,2025-07-25,2025-08-20,2025-07-25,-83.5,83.5,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
49452,15674,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1039;17810,15674,0,2025-07-25,2025-08-20,2025-07-25,-61.01,61.01,3648117 CIBC Business Deposit account,Co-op Gas,,Credit Card Expense,,,bus,3648117;account;business;cibc;credit;deposit;expense;gas
49455,15678,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1041;17811,15678,0,2025-07-25,2025-08-20,2025-07-25,-109.01,109.01,3648117 CIBC Business Deposit account,Co-op Gas,,Credit Card Expense,,,bus,3648117;account;business;cibc;credit;deposit;expense;gas
49486,15624,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1044;17818,15624,0,2025-07-28,2025-08-20,2025-07-28,-50.66,50.66,3648117 CIBC Business Deposit account,Canadian Tire,,Expense,,,bus,3648117;account;business;canadian;cibc;deposit;expense;tire
49491,15633,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1045;17821,15633,0,2025-07-28,2025-08-20,2025-07-28,-750.0,750.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
49494,15646,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1049;17824,15646,0,2025-07-28,2025-08-20,2025-07-28,-620.0,620.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
49497,15675,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1047;17819,15675,0,2025-07-28,2025-08-20,2025-07-28,-102.2,102.2,3648117 CIBC Business Deposit account,Co-op Gas,,Credit Card Expense,,,bus,3648117;account;business;cibc;credit;deposit;expense;gas
49500,15690,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1048;17822,15690,0,2025-07-28,2025-08-20,2025-07-28,-50.0,50.0,3648117 CIBC Business Deposit account,Co-op Gas,,Credit Card Expense,,,bus,3648117;account;business;cibc;credit;deposit;expense;gas
49511,15647,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1051;17826,15647,0,2025-07-29,2025-08-20,2025-07-29,-180.0,180.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
49522,15648,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1053;17828,15648,0,2025-07-30,2025-08-20,2025-07-30,-160.0,160.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
49527,14673,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1055;17842,14673,0,2025-07-31,2025-08-20,2025-07-31,-124.27,124.27,0228362 CIBC checking account,,SHELL FLYING J PURCHASE521218468412;4506*********534;Point of Sale - Interac,Expense,,,purchase,0228362;4506;534;account;checking;cibc;expense;flying;interac;point;purchase521218468412;sale;shell
49530,14674,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1056;17832,14674,0,2025-07-31,2025-08-20,2025-07-31,-62.02,62.02,0228362 CIBC checking account,,SHELL FLYING J PURCHASE521218466701;4506*********534;Point of Sale - Interac,Expense,,,purchase,0228362;4506;534;account;checking;cibc;expense;flying;interac;point;purchase521218466701;sale;shell
49551,15664,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1057;17830,15664,0,2025-07-31,2025-08-20,2025-07-31,-200.0,200.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
49554,15677,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1059;17831,15677,0,2025-07-31,2025-08-20,2025-07-31,-151.0,151.0,3648117 CIBC Business Deposit account,Co-op Gas,,Credit Card Expense,,,bus,3648117;account;business;cibc;credit;deposit;expense;gas
49557,15682,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1061;17841,15682,0,2025-07-31,2025-08-20,2025-07-31,-150.0,150.0,3648117 CIBC Business Deposit account,Co-op Gas,,Credit Card Expense,,,bus,3648117;account;business;cibc;credit;deposit;expense;gas
49560,15689,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1058;17835,15689,0,2025-07-31,2025-08-20,2025-07-31,-53.96,53.96,3648117 CIBC Business Deposit account,Co-op Gas,,Credit Card Expense,,,bus,3648117;account;business;cibc;credit;deposit;expense;gas
49570,15716,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1060;17839,15716,0,2025-07-31,2025-08-20,2025-07-31,-20.0,20.0,3648117 CIBC Business Deposit account,Bank Charges & Interest,,Credit Card Expense,,,bus,3648117;account;business;charges;cibc;credit;deposit;expense;interest
49573,15745,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1056;17832,15745,0,2025-07-31,2025-08-20,2025-07-31,-62.02,62.02,3648117 CIBC Business Deposit account,Flying J,,Credit Card Expense,,,bus,3648117;account;business;cibc;credit;deposit;expense;flying
49576,15746,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1055;17842,15746,0,2025-07-31,2025-08-20,2025-07-31,-124.27,124.27,3648117 CIBC Business Deposit account,Flying J,,Credit Card Expense,,,bus,3648117;account;business;cibc;credit;deposit;expense;flying
49596,15649,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1062;17845,15649,0,2025-08-01,2025-08-20,2025-08-01,-1410.0,1410.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
49612,15650,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1064;17846,15650,0,2025-08-04,2025-08-20,2025-08-04,-100.0,100.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
49615,15680,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1066;17847,15680,0,2025-08-04,2025-08-20,2025-08-04,-21.38,21.38,3648117 CIBC Business Deposit account,Co-op Gas,,Credit Card Expense,,,bus,3648117;account;business;cibc;credit;deposit;expense;gas
49621,15651,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1067;17849,15651,0,2025-08-05,2025-08-20,2025-08-05,-370.0,370.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
49635,15665,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,4,1068;6510;6511;17852,15665,0,2025-08-06,2025-08-20,2025-08-06,-60.0,60.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
49638,15672,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1070;17853,15672,0,2025-08-06,2025-08-20,2025-08-06,-63.0,63.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
