file,line_number,classification,match_tier,reason,raw_date,date,account_raw,account_code,account_name,description,csv_key_raw,csv_debit,csv_credit,csv_net,alms_id,alms_date,alms_account_code,alms_account_name,alms_description,alms_debit,alms_credit,alms_net
Copy of General_ledger.csv,33028,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/03/2015,2015-03-20,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,50.46,,50.46,,,,,,,,
Copy of General_ledger.csv,33034,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/04/2015,2015-04-20,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,29.00,,29.00,,,,,,,,
Copy of General_ledger.csv,33035,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/04/2015,2015-04-20,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,51.25,,51.25,,,,,,,,
Copy of General_ledger.csv,33042,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/05/2015,2015-05-20,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,29.00,,29.00,,,,,,,,
Copy of General_ledger.csv,33043,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/05/2015,2015-05-20,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,47.51,,47.51,,,,,,,,
Copy of General_ledger.csv,33049,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/06/2015,2015-06-20,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,43.74,,43.74,,,,,,,,
Copy of General_ledger.csv,33055,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/07/2015,2015-07-20,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,42.77,,42.77,,,,,,,,
Copy of General_ledger.csv,33063,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/08/2015,2015-08-20,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,40.63,,40.63,,,,,,,,
Copy of General_ledger.csv,33073,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/09/2015,2015-09-20,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,39.77,,39.77,,,,,,,,
Copy of General_ledger.csv,33079,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/10/2015,2015-10-20,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,39.49,,39.49,,,,,,,,
Copy of General_ledger.csv,33086,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/11/2015,2015-11-20,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,41.24,,41.24,,,,,,,,
Copy of General_ledger.csv,33094,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,19/12/2015,2015-12-19,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,40.21,,40.21,,,,,,,,
Copy of General_ledger.csv,33095,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,21/12/2015,2015-12-21,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,4.00,,4.00,,,,,,,,
Copy of General_ledger.csv,33096,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,22/12/2015,2015-12-22,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,29.00,,29.00,,,,,,,,
Copy of General_ledger.csv,33104,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,10/01/2016,2016-01-10,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,79.65,,79.65,,,,,,,,
Copy of General_ledger.csv,33106,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,19/01/2016,2016-01-19,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,210.69,,210.69,,,,,,,,
Copy of General_ledger.csv,33108,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/01/2016,2016-01-20,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,29.00,,29.00,,,,,,,,
Copy of General_ledger.csv,33109,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/01/2016,2016-01-20,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,40.50,,40.50,,,,,,,,
Copy of General_ledger.csv,33110,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/01/2016,2016-01-20,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,59.00,,59.00,,,,,,,,
Copy of General_ledger.csv,33111,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,21/01/2016,2016-01-21,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,4.00,,4.00,,,,,,,,
Copy of General_ledger.csv,33116,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,10/02/2016,2016-02-10,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,75.50,,75.50,,,,,,,,
Copy of General_ledger.csv,33120,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,19/02/2016,2016-02-19,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,232.13,,232.13,,,,,,,,
Copy of General_ledger.csv,33121,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/02/2016,2016-02-20,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,42.11,,42.11,,,,,,,,
Copy of General_ledger.csv,33122,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/02/2016,2016-02-20,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,29.00,,29.00,,,,,,,,
Copy of General_ledger.csv,33124,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,22/02/2016,2016-02-22,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,29.00,,29.00,,,,,,,,
Copy of General_ledger.csv,33127,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,10/03/2016,2016-03-10,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,68.70,,68.70,,,,,,,,
Copy of General_ledger.csv,33132,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/03/2016,2016-03-20,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,43.28,,43.28,,,,,,,,
Copy of General_ledger.csv,33133,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/03/2016,2016-03-20,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,29.00,,29.00,,,,,,,,
Copy of General_ledger.csv,33134,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,21/03/2016,2016-03-21,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,234.40,,234.40,,,,,,,,
Copy of General_ledger.csv,33135,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,22/03/2016,2016-03-22,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,29.00,,29.00,,,,,,,,
Copy of General_ledger.csv,33140,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,10/04/2016,2016-04-10,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,82.92,,82.92,,,,,,,,
Copy of General_ledger.csv,33143,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,19/04/2016,2016-04-19,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,227.73,,227.73,,,,,,,,
Copy of General_ledger.csv,33144,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/04/2016,2016-04-20,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,29.00,,29.00,,,,,,,,
Copy of General_ledger.csv,33145,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/04/2016,2016-04-20,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,29.00,,29.00,,,,,,,,
Copy of General_ledger.csv,33146,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/04/2016,2016-04-20,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,44.49,,44.49,,,,,,,,
Copy of General_ledger.csv,33147,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,21/04/2016,2016-04-21,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Credit Card Credit,,,0.19,-0.19,,,,,,,,
Copy of General_ledger.csv,33148,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,21/04/2016,2016-04-21,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Credit Card Credit,,,29.00,-29.00,,,,,,,,
Copy of General_ledger.csv,33151,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,01/05/2016,2016-05-01,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Annual Fee | Expense,,20.00,,20.00,,,,,,,,
Copy of General_ledger.csv,33155,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,19/05/2016,2016-05-19,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,220.59,,220.59,,,,,,,,
Copy of General_ledger.csv,33158,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,10/06/2016,2016-06-10,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,112.82,,112.82,,,,,,,,
Copy of General_ledger.csv,33162,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/06/2016,2016-06-20,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,228.76,,228.76,,,,,,,,
Copy of General_ledger.csv,33166,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,10/07/2016,2016-07-10,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,116.95,,116.95,,,,,,,,
Copy of General_ledger.csv,33168,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,13/07/2016,2016-07-13,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,29.00,,29.00,,,,,,,,
Copy of General_ledger.csv,33170,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,19/07/2016,2016-07-19,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,208.30,,208.30,,,,,,,,
Copy of General_ledger.csv,33171,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/07/2016,2016-07-20,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,29.00,,29.00,,,,,,,,
Copy of General_ledger.csv,33179,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,19/08/2016,2016-08-19,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,222.71,,222.71,,,,,,,,
Copy of General_ledger.csv,33182,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,10/09/2016,2016-09-10,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,118.79,,118.79,,,,,,,,
Copy of General_ledger.csv,33188,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,10/10/2016,2016-10-10,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,116.27,,116.27,,,,,,,,
Copy of General_ledger.csv,33190,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,19/10/2016,2016-10-19,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,208.44,,208.44,,,,,,,,
Copy of General_ledger.csv,33191,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,24/10/2016,2016-10-24,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Credit Card Credit,,,0.49,-0.49,,,,,,,,
Copy of General_ledger.csv,33195,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,10/11/2016,2016-11-10,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,122.62,,122.62,,,,,,,,
Copy of General_ledger.csv,33199,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,21/11/2016,2016-11-21,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,230.35,,230.35,,,,,,,,
Copy of General_ledger.csv,33203,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,10/12/2016,2016-12-10,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,118.30,,118.30,,,,,,,,
Copy of General_ledger.csv,33204,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,12/12/2016,2016-12-12,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Credit Card Credit,,,0.25,-0.25,,,,,,,,
Copy of General_ledger.csv,33206,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,19/12/2016,2016-12-19,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,200.35,,200.35,,,,,,,,
Copy of General_ledger.csv,33210,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,10/01/2017,2017-01-10,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,157.62,,157.62,,,,,,,,
Copy of General_ledger.csv,33212,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/01/2017,2017-01-20,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Finance Charges | Expense,,59.00,,59.00,,,,,,,,
Copy of General_ledger.csv,33449,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,25/04/2012,2012-04-25,6300 Equipment Rental,6300,Equipment Rental,Hertz | Expense,,112.50,,112.50,,,,,,,,
Copy of General_ledger.csv,33460,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/09/2013,2013-09-30,6300 Equipment Rental,6300,Equipment Rental,Hertz | Expense,,135.00,,135.00,,,,,,,,
Copy of General_ledger.csv,33461,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/10/2013,2013-10-30,6300 Equipment Rental,6300,Equipment Rental,Hertz | Expense,,192.75,,192.75,,,,,,,,
Copy of General_ledger.csv,33504,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/12/2011,2011-12-31,6400 Insurance,6400,Insurance,Correction to balance to T2  SM | Journal Entry,,,1323.00,-1323.00,,,,,,,,
Copy of General_ledger.csv,33568,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/12/2013,2013-12-30,6400 Insurance,6400,Insurance,Refund of Unused Down Payment | IFS Premium Finance | Deposit,,,3155.00,-3155.00,,,,,,,,
Copy of General_ledger.csv,33694,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,10/04/2014,2014-04-10,6475 Licenses & Permits,6475,Licenses & Permits,AB Transportation | Expense,,55.00,,55.00,,,,,,,,
Copy of General_ledger.csv,33776,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/06/2016,2016-06-30,6480 Membership,6480,Membership,member renewal | AMA | Expense,,194.00,,194.00,,,,,,,,
Copy of General_ledger.csv,33811,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,10/02/2012,2012-02-10,6500 Meals and Entertainment,6500,Meals and Entertainment,George's Pizza | Expense,,45.96,,45.96,,,,,,,,
Copy of General_ledger.csv,34249,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,18/02/2014,2014-02-18,6500 Meals and Entertainment,6500,Meals and Entertainment,USD | Joe's Stone Crab | Expense,,210.51,,210.51,,,,,,,,
Copy of General_ledger.csv,34254,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,04/03/2014,2014-03-04,6500 Meals and Entertainment,6500,Meals and Entertainment,Mongolie Grill | Expense,,32.78,,32.78,,,,,,,,
Copy of General_ledger.csv,34381,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/07/2014,2014-07-20,6500 Meals and Entertainment,6500,Meals and Entertainment,Hampton Inn & Suites | Expense,,128.72,,128.72,,,,,,,,
Copy of General_ledger.csv,34727,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,23/02/2016,2016-02-23,6500 Meals and Entertainment,6500,Meals and Entertainment,Little Jons | Expense,,40.00,,40.00,,,,,,,,
Copy of General_ledger.csv,34763,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,01/07/2016,2016-07-01,6500 Meals and Entertainment,6500,Meals and Entertainment,Little Jons | Expense,,45.00,,45.00,,,,,,,,
Copy of General_ledger.csv,34798,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/10/2016,2016-10-20,6500 Meals and Entertainment,6500,Meals and Entertainment,Tim Horton's | Expense,,6.33,,6.33,,,,,,,,
Copy of General_ledger.csv,35093,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,24/09/2013,2013-09-24,6550 Office Supplies,6550,Office Supplies,USD | Limousine Management Systems(LMS) | Expense,,528.38,,528.38,,,,,,,,
Copy of General_ledger.csv,35094,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,27/09/2013,2013-09-27,6550 Office Supplies,6550,Office Supplies,Owl TimeClock Corporation | Expense,,261.00,,261.00,,,,,,,,
Copy of General_ledger.csv,35096,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,09/10/2013,2013-10-09,6550 Office Supplies,6550,Office Supplies,590.00 USD | Limousine Management Systems(LMS) | Expense,,629.11,,629.11,,,,,,,,
Copy of General_ledger.csv,35133,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,13/06/2014,2014-06-13,6550 Office Supplies,6550,Office Supplies,Microsoft | Expense,,3.99,,3.99,,,,,,,,
Copy of General_ledger.csv,35223,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,03/08/2015,2015-08-03,6550 Office Supplies,6550,Office Supplies,USD website | 1and1.com | Expense,,40.47,,40.47,,,,,,,,
Copy of General_ledger.csv,35229,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,24/08/2015,2015-08-24,6550 Office Supplies,6550,Office Supplies,Staples | Deposit,,,0.95,-0.95,,,,,,,,
Copy of General_ledger.csv,35240,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,19/10/2015,2015-10-19,6550 Office Supplies,6550,Office Supplies,USD website | 1and1.com | Expense,,53.23,,53.23,,,,,,,,
Copy of General_ledger.csv,35250,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/12/2015,2015-12-31,6550 Office Supplies,6550,Office Supplies,Staples | Expense,,86.27,,86.27,,,,,,,,
Copy of General_ledger.csv,35253,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,04/01/2016,2016-01-04,6550 Office Supplies,6550,Office Supplies,USD | Adobe Creative Cloud | Expense,,73.34,,73.34,,,,,,,,
Copy of General_ledger.csv,35257,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,03/02/2016,2016-02-03,6550 Office Supplies,6550,Office Supplies,USD | Adobe Creative Cloud | Expense,,74.25,,74.25,,,,,,,,
Copy of General_ledger.csv,35263,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,03/03/2016,2016-03-03,6550 Office Supplies,6550,Office Supplies,USD | Adobe Creative Cloud | Expense,,72.49,,72.49,,,,,,,,
Copy of General_ledger.csv,35265,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,09/03/2016,2016-03-09,6550 Office Supplies,6550,Office Supplies,Staples | Expense,,162.00,,162.00,,,,,,,,
Copy of General_ledger.csv,35267,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,17/04/2016,2016-04-17,6550 Office Supplies,6550,Office Supplies,USD | Adobe Creative Cloud | Expense,,69.91,,69.91,,,,,,,,
Copy of General_ledger.csv,35270,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,03/05/2016,2016-05-03,6550 Office Supplies,6550,Office Supplies,USD | Adobe Creative Cloud | Expense,,69.34,,69.34,,,,,,,,
Copy of General_ledger.csv,35277,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,03/06/2016,2016-06-03,6550 Office Supplies,6550,Office Supplies,USD | Adobe Creative Cloud | Expense,,70.53,,70.53,,,,,,,,
Copy of General_ledger.csv,35278,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,07/06/2016,2016-06-07,6550 Office Supplies,6550,Office Supplies,USD | Adobe Creative Cloud | Credit Card Credit,,,64.75,-64.75,,,,,,,,
Copy of General_ledger.csv,35280,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,15/06/2016,2016-06-15,6550 Office Supplies,6550,Office Supplies,USD | Wix.com | Expense,,199.84,,199.84,,,,,,,,
Copy of General_ledger.csv,35290,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/11/2016,2016-11-30,6550 Office Supplies,6550,Office Supplies,USD | Wix.com | Expense,,53.31,,53.31,,,,,,,,
Copy of General_ledger.csv,35293,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/12/2016,2016-12-20,6550 Office Supplies,6550,Office Supplies,Google | Expense,,71.43,,71.43,,,,,,,,
Copy of General_ledger.csv,35334,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/12/2012,2012-12-31,6600 Wages and Salaries,6600,Wages and Salaries,Gross up payroll as per T4s | Journal Entry,,203368.20,,203368.20,,,,,,,,
Copy of General_ledger.csv,35335,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/12/2013,2013-12-31,6600 Wages and Salaries,6600,Wages and Salaries,Gross up payroll as per T4s | Journal Entry,,185436.88,,185436.88,,,,,,,,
Copy of General_ledger.csv,35336,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/12/2014,2014-12-31,6600 Wages and Salaries,6600,Wages and Salaries,Gross up payroll as per T4s | Journal Entry,,214661.26,,214661.26,,,,,,,,
Copy of General_ledger.csv,35860,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/12/2012,2012-12-31,6605 Payroll Expenses,6605,Payroll Expenses,Gross up payroll as per T4s | Journal Entry,,8340.67,,8340.67,,,,,,,,
Copy of General_ledger.csv,35861,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/12/2012,2012-12-31,6605 Payroll Expenses,6605,Payroll Expenses,Gross up payroll as per T4s | Journal Entry,,4013.90,,4013.90,,,,,,,,
Copy of General_ledger.csv,35862,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/12/2013,2013-12-31,6605 Payroll Expenses,6605,Payroll Expenses,Gross up payroll as per T4s | Journal Entry,,7193.79,,7193.79,,,,,,,,
Copy of General_ledger.csv,35863,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/12/2013,2013-12-31,6605 Payroll Expenses,6605,Payroll Expenses,Gross up payroll as per T4s | Journal Entry,,4163.61,,4163.61,,,,,,,,
Copy of General_ledger.csv,35864,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/12/2014,2014-12-31,6605 Payroll Expenses,6605,Payroll Expenses,Gross up payroll as per T4s | Journal Entry,,4846.19,,4846.19,,,,,,,,
Copy of General_ledger.csv,35865,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/12/2014,2014-12-31,6605 Payroll Expenses,6605,Payroll Expenses,Gross up payroll as per T4s | Journal Entry,,8524.61,,8524.61,,,,,,,,
Copy of General_ledger.csv,36329,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/12/2012,2012-12-31,6745 Reimbursed Expenses,6745,Reimbursed Expenses,Gross up payroll as per T4s | Journal Entry,,,3276.85,-3276.85,,,,,,,,
Copy of General_ledger.csv,36440,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,25/07/2013,2013-07-25,6750 Supplies,6750,Supplies,XM Canada | Expense,,375.05,,375.05,,,,,,,,
Copy of General_ledger.csv,36495,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,25/07/2014,2014-07-25,6750 Supplies,6750,Supplies,XM Canada | Expense,,375.05,,375.05,,,,,,,,
Copy of General_ledger.csv,36528,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,04/05/2015,2015-05-04,6750 Supplies,6750,Supplies,Rona | Deposit,,,94.50,-94.50,,,,,,,,
Copy of General_ledger.csv,36543,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,04/09/2015,2015-09-04,6750 Supplies,6750,Supplies,Itunes | Expense,,1.70,,1.70,,,,,,,,
Copy of General_ledger.csv,36544,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,04/09/2015,2015-09-04,6750 Supplies,6750,Supplies,Itunes | Expense,,0.17,,0.17,,,,,,,,
Copy of General_ledger.csv,36545,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,07/09/2015,2015-09-07,6750 Supplies,6750,Supplies,Itunes | Expense,,5.79,,5.79,,,,,,,,
Copy of General_ledger.csv,36551,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,29/12/2015,2015-12-29,6750 Supplies,6750,Supplies,Canadian Tire. | Expense,,133.54,,133.54,,,,,,,,
Copy of General_ledger.csv,36604,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,15/07/2017,2017-07-15,6750 Supplies,6750,Supplies,Real Canadian Super Store | Cheque Expense,,17.98,,17.98,,,,,,,,
Copy of General_ledger.csv,36629,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,28/11/2017,2017-11-28,6750 Supplies,6750,Supplies,Canadian Tire. | Expense,,133.29,,133.29,,,,,,,,
Copy of General_ledger.csv,37059,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,09/09/2012,2012-09-09,6751 Hospitality Supplies,6751,Hospitality Supplies,Return | Liquor Barn | Deposit,,,114.78,-114.78,,,,,,,,
Copy of General_ledger.csv,37125,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,13/10/2012,2012-10-13,6751 Hospitality Supplies,6751,Hospitality Supplies,Return | Liquor Barn | Deposit,,,20.14,-20.14,,,,,,,,
Copy of General_ledger.csv,37128,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,13/10/2012,2012-10-13,6751 Hospitality Supplies,6751,Hospitality Supplies,Return | Liquor Barn | Deposit,,,171.83,-171.83,,,,,,,,
Copy of General_ledger.csv,37551,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,17/07/2013,2013-07-17,6751 Hospitality Supplies,6751,Hospitality Supplies,Returned Items | Liquor Barn | Deposit,,,90.10,-90.10,,,,,,,,
Copy of General_ledger.csv,37854,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,02/05/2014,2014-05-02,6751 Hospitality Supplies,6751,Hospitality Supplies,Liquor Barn | Expense,,79.01,,79.01,,,,,,,,
